Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
6349,2025-08-29,CUST1353,Wireless Earbuds,Electronics,West,7,1499,10493
6350,2025-08-29,CUST1118,Cotton T-Shirt,Apparel,West,4,599,2396
6351,2025-08-29,CUST1287,Denim Jacket,Apparel,East,8,1999,15992
6352,2025-08-29,CUST1005,Winter Jacket,Apparel,North,1,3299,3299
6353,2025-08-30,CUST1222,Winter Jacket,Apparel,South,4,3299,13196
6354,2025-08-30,CUST1394,Notebook Pack,Office Supplies,West,4,249,996
6355,2025-08-30,CUST1355,Winter Jacket,Apparel,North,5,3299,16495
6356,2025-08-30,CUST1375,Denim Jacket,Apparel,West,4,1999,7996
6357,2025-08-30,CUST1306,Sports Cap,Apparel,West,3,399,1197
6358,2025-08-31,CUST1011,Winter Jacket,Apparel,East,2,3299,6598
6359,2025-08-31,CUST1295,Cotton T-Shirt,Apparel,South,3,599,1797
6360,2025-08-31,CUST1059,Non-Stick Pan Set,Home & Kitchen,East,6,2299,13794
6361,2025-09-01,CUST1389,Smart Watch,Electronics,East,7,3499,24493
6362,2025-09-01,CUST1391,Winter Jacket,Apparel,East,6,3299,19794
6363,2025-09-01,CUST1169,Running Shoes,Apparel,South,4,2499,9996
6364,2025-09-02,CUST1175,Non-Stick Pan Set,Home & Kitchen,East,1,2299,2299
6365,2025-09-02,CUST1262,Cotton T-Shirt,Apparel,North,5,599,2995
6366,2025-09-02,CUST1059,Coffee Maker,Home & Kitchen,East,6,2999,17994
6367,2025-09-02,CUST1218,Running Shoes,Apparel,South,5,2499,12495
6368,2025-09-03,CUST1187,Whiteboard,Office Supplies,East,1,1499,1499
6369,2025-09-03,CUST1287,Winter Jacket,Apparel,East,3,3299,9897
6370,2025-09-04,CUST1125,Desk Organizer,Office Supplies,South,5,799,3995
6371,2025-09-04,CUST1126,Bluetooth Speaker,Electronics,South,1,1999,1999
6372,2025-09-04,CUST1066,Electric Kettle,Home & Kitchen,South,8,999,7992
6373,2025-09-04,CUST1340,Winter Jacket,Apparel,East,1,3299,3299
6374,2025-09-04,CUST1265,Coffee Maker,Home & Kitchen,West,8,2999,23992
6375,2025-09-05,CUST1043,Smart Watch,Electronics,North,5,3499,17495
6376,2025-09-05,CUST1076,Running Shoes,Apparel,West,3,2499,7497
6377,2025-09-05,CUST1192,USB-C Hub,Electronics,South,3,1299,3897
6378,2025-09-06,CUST1240,Electric Kettle,Home & Kitchen,East,2,999,1998
6379,2025-09-06,CUST1106,Desk Organizer,Office Supplies,West,6,799,4794
6380,2025-09-06,CUST1102,Laptop Stand,Electronics,West,4,899,3596
6381,2025-09-06,CUST1307,Laptop Stand,Electronics,South,2,899,1798
6382,2025-09-07,CUST1286,Air Fryer,Home & Kitchen,South,6,4499,26994
6383,2025-09-07,CUST1053,Running Shoes,Apparel,West,1,2499,2499
6384,2025-09-07,CUST1241,Winter Jacket,Apparel,West,5,3299,16495
6385,2025-09-07,CUST1096,Cotton T-Shirt,Apparel,North,8,599,4792
6386,2025-09-08,CUST1346,Bluetooth Speaker,Electronics,East,7,1999,13993
6387,2025-09-08,CUST1270,Air Fryer,Home & Kitchen,North,1,4499,4499
6388,2025-09-08,CUST1224,Air Fryer,Home & Kitchen,West,5,4499,22495
6389,2025-09-09,CUST1270,Laptop Stand,Electronics,East,1,899,899
6390,2025-09-09,CUST1106,Denim Jacket,Apparel,West,4,1999,7996
6391,2025-09-09,CUST1325,Coffee Maker,Home & Kitchen,North,5,2999,14995
6392,2025-09-09,CUST1185,Non-Stick Pan Set,Home & Kitchen,West,1,2299,2299
6393,2025-09-10,CUST1255,Notebook Pack,Office Supplies,North,1,249,249
6394,2025-09-10,CUST1394,Ergonomic Chair,Office Supplies,West,8,6999,55992
6395,2025-09-10,CUST1067,Coffee Maker,Home & Kitchen,West,7,2999,20993
6396,2025-09-10,CUST1122,Cotton T-Shirt,Apparel,North,2,599,1198
6397,2025-09-10,CUST1261,Desk Organizer,Office Supplies,North,3,799,2397
6398,2025-09-11,CUST1168,Air Fryer,Home & Kitchen,North,4,4499,17996
6399,2025-09-11,CUST1024,Denim Jacket,Apparel,North,7,1999,13993
6400,2025-09-11,CUST1244,Air Fryer,Home & Kitchen,North,8,4499,35992
6401,2025-09-12,CUST1073,Desk Organizer,Office Supplies,South,8,799,6392
6402,2025-09-12,CUST1176,Ergonomic Chair,Office Supplies,North,4,6999,27996
6403,2025-09-12,CUST1225,Running Shoes,Apparel,South,2,2499,4998
6404,2025-09-13,CUST1350,Sports Cap,Apparel,South,1,399,399
6405,2025-09-13,CUST1252,Sports Cap,Apparel,North,7,399,2793
6406,2025-09-14,CUST1321,Blender,Home & Kitchen,West,7,1799,12593
6407,2025-09-14,CUST1287,Laptop Stand,Electronics,South,6,899,5394
6408,2025-09-15,CUST1190,Non-Stick Pan Set,Home & Kitchen,East,5,2299,11495
6409,2025-09-15,CUST1165,Laptop Stand,Electronics,North,2,899,1798
6410,2025-09-15,CUST1089,Whiteboard,Office Supplies,West,2,1499,2998
6411,2025-09-15,CUST1289,Running Shoes,Apparel,South,1,2499,2499
6412,2025-09-15,CUST1238,Air Fryer,Home & Kitchen,East,6,4499,26994
6413,2025-09-16,CUST1130,Coffee Maker,Home & Kitchen,West,8,2999,23992
6414,2025-09-16,CUST1119,Whiteboard,Office Supplies,North,3,1499,4497
6415,2025-09-17,CUST1074,Smart Watch,Electronics,West,1,3499,3499
6416,2025-09-17,CUST1370,Ergonomic Chair,Office Supplies,North,8,6999,55992
6417,2025-09-17,CUST1051,LED Desk Lamp,Office Supplies,South,1,1199,1199
6418,2025-09-17,CUST1257,Whiteboard,Office Supplies,South,2,1499,2998
6419,2025-09-18,CUST1293,Desk Organizer,Office Supplies,South,6,799,4794
6420,2025-09-18,CUST1372,Laptop Stand,Electronics,South,6,899,5394
6421,2025-09-18,CUST1056,Smart Watch,Electronics,North,5,3499,17495
6422,2025-09-19,CUST1017,Electric Kettle,Home & Kitchen,East,8,999,7992
6423,2025-09-19,CUST1087,Smart Watch,Electronics,South,5,3499,17495
6424,2025-09-19,CUST1130,Electric Kettle,Home & Kitchen,East,5,999,4995
6425,2025-09-19,CUST1134,Ergonomic Chair,Office Supplies,East,8,6999,55992
6426,2025-09-19,CUST1300,Electric Kettle,Home & Kitchen,South,4,999,3996
6427,2025-09-20,CUST1088,Coffee Maker,Home & Kitchen,East,7,2999,20993
6428,2025-09-20,CUST1202,Winter Jacket,Apparel,West,3,3299,9897
6429,2025-09-20,CUST1330,Running Shoes,Apparel,West,5,2499,12495
6430,2025-09-20,CUST1349,Electric Kettle,Home & Kitchen,East,4,999,3996
6431,2025-09-20,CUST1065,Desk Organizer,Office Supplies,South,6,799,4794
6432,2025-09-21,CUST1329,Coffee Maker,Home & Kitchen,South,6,2999,17994
6433,2025-09-21,CUST1095,Running Shoes,Apparel,West,2,2499,4998
6434,2025-09-21,CUST1055,Running Shoes,Apparel,South,5,2499,12495
6435,2025-09-21,CUST1149,Desk Organizer,Office Supplies,South,5,799,3995
6436,2025-09-21,CUST1293,Running Shoes,Apparel,North,1,2499,2499
6437,2025-09-22,CUST1270,Electric Kettle,Home & Kitchen,East,2,999,1998
6438,2025-09-22,CUST1250,Ergonomic Chair,Office Supplies,South,6,6999,41994
6439,2025-09-23,CUST1392,Smart Watch,Electronics,East,2,3499,6998
6440,2025-09-23,CUST1363,Desk Organizer,Office Supplies,East,2,799,1598
6441,2025-09-23,CUST1144,Electric Kettle,Home & Kitchen,East,5,999,4995
6442,2025-09-23,CUST1119,Sports Cap,Apparel,North,1,399,399
6443,2025-09-23,CUST1179,USB-C Hub,Electronics,West,3,1299,3897
6444,2025-09-24,CUST1320,Cotton T-Shirt,Apparel,South,3,599,1797
6445,2025-09-24,CUST1283,Denim Jacket,Apparel,North,3,1999,5997
6446,2025-09-24,CUST1263,Bluetooth Speaker,Electronics,East,8,1999,15992
6447,2025-09-24,CUST1297,Electric Kettle,Home & Kitchen,West,8,999,7992
6448,2025-09-24,CUST1044,Air Fryer,Home & Kitchen,East,1,4499,4499
6449,2025-09-25,CUST1094,Air Fryer,Home & Kitchen,North,3,4499,13497
6450,2025-09-25,CUST1259,Cotton T-Shirt,Apparel,North,3,599,1797
6451,2025-09-25,CUST1163,Ergonomic Chair,Office Supplies,East,3,6999,20997
6452,2025-09-25,CUST1228,Non-Stick Pan Set,Home & Kitchen,South,7,2299,16093
6453,2025-09-26,CUST1069,Blender,Home & Kitchen,West,6,1799,10794
6454,2025-09-26,CUST1044,Non-Stick Pan Set,Home & Kitchen,East,6,2299,13794
6455,2025-09-26,CUST1290,Notebook Pack,Office Supplies,North,5,249,1245
6456,2025-09-27,CUST1208,Blender,Home & Kitchen,East,1,1799,1799
6457,2025-09-27,CUST1361,Wireless Earbuds,Electronics,South,7,1499,10493
6458,2025-09-28,CUST1383,Running Shoes,Apparel,South,5,2499,12495
6459,2025-09-28,CUST1175,Smart Watch,Electronics,East,3,3499,10497
6460,2025-09-28,CUST1173,Whiteboard,Office Supplies,North,5,1499,7495
6461,2025-09-28,CUST1381,Sports Cap,Apparel,North,6,399,2394
6462,2025-09-29,CUST1350,Sports Cap,Apparel,West,6,399,2394
6463,2025-09-29,CUST1070,Winter Jacket,Apparel,East,2,3299,6598
6464,2025-09-30,CUST1020,Bluetooth Speaker,Electronics,West,1,1999,1999
6465,2025-09-30,CUST1210,Sports Cap,Apparel,South,2,399,798
6466,2025-09-30,CUST1348,Coffee Maker,Home & Kitchen,North,3,2999,8997
6467,2025-09-30,CUST1121,LED Desk Lamp,Office Supplies,North,1,1199,1199
6468,2025-10-01,CUST1193,Bluetooth Speaker,Electronics,South,3,1999,5997
6469,2025-10-01,CUST1245,Electric Kettle,Home & Kitchen,West,5,999,4995
6470,2025-10-01,CUST1155,Bluetooth Speaker,Electronics,East,8,1999,15992
6471,2025-10-02,CUST1350,Winter Jacket,Apparel,South,8,3299,26392
6472,2025-10-02,CUST1333,Electric Kettle,Home & Kitchen,East,1,999,999
6473,2025-10-03,CUST1244,Air Fryer,Home & Kitchen,East,7,4499,31493
6474,2025-10-03,CUST1332,Sports Cap,Apparel,North,8,399,3192
6475,2025-10-03,CUST1039,Wireless Earbuds,Electronics,West,2,1499,2998
6476,2025-10-03,CUST1133,Desk Organizer,Office Supplies,South,8,799,6392
6477,2025-10-03,CUST1296,Laptop Stand,Electronics,West,5,899,4495
6478,2025-10-04,CUST1038,Ergonomic Chair,Office Supplies,West,7,6999,48993
6479,2025-10-04,CUST1364,USB-C Hub,Electronics,East,3,1299,3897
6480,2025-10-04,CUST1113,Ergonomic Chair,Office Supplies,South,4,6999,27996
6481,2025-10-04,CUST1205,Blender,Home & Kitchen,North,5,1799,8995
6482,2025-10-05,CUST1153,Wireless Earbuds,Electronics,West,7,1499,10493
6483,2025-10-05,CUST1241,Sports Cap,Apparel,South,8,399,3192
6484,2025-10-05,CUST1020,Desk Organizer,Office Supplies,West,2,799,1598
6485,2025-10-05,CUST1095,LED Desk Lamp,Office Supplies,East,1,1199,1199
6486,2025-10-06,CUST1189,Coffee Maker,Home & Kitchen,East,2,2999,5998
6487,2025-10-06,CUST1178,Running Shoes,Apparel,East,7,2499,17493
6488,2025-10-06,CUST1367,Smart Watch,Electronics,East,6,3499,20994
6489,2025-10-06,CUST1011,Denim Jacket,Apparel,South,2,1999,3998
6490,2025-10-06,CUST1112,LED Desk Lamp,Office Supplies,East,2,1199,2398
6491,2025-10-07,CUST1273,Denim Jacket,Apparel,West,5,1999,9995
6492,2025-10-07,CUST1038,Cotton T-Shirt,Apparel,North,5,599,2995
6493,2025-10-08,CUST1294,USB-C Hub,Electronics,West,5,1299,6495
6494,2025-10-08,CUST1012,Smart Watch,Electronics,West,5,3499,17495
6495,2025-10-08,CUST1025,Running Shoes,Apparel,East,1,2499,2499
6496,2025-10-08,CUST1048,Electric Kettle,Home & Kitchen,West,6,999,5994
6497,2025-10-09,CUST1073,Cotton T-Shirt,Apparel,North,2,599,1198
6498,2025-10-09,CUST1091,Whiteboard,Office Supplies,South,5,1499,7495
6499,2025-10-10,CUST1317,Desk Organizer,Office Supplies,West,4,799,3196
6500,2025-10-10,CUST1074,Wireless Earbuds,Electronics,North,8,1499,11992
6501,2025-10-10,CUST1210,Denim Jacket,Apparel,West,5,1999,9995
6502,2025-10-10,CUST1349,Ergonomic Chair,Office Supplies,North,2,6999,13998
6503,2025-10-11,CUST1303,Blender,Home & Kitchen,West,3,1799,5397
6504,2025-10-11,CUST1163,Wireless Earbuds,Electronics,East,1,1499,1499
6505,2025-10-11,CUST1121,Laptop Stand,Electronics,East,4,899,3596
6506,2025-10-12,CUST1327,Ergonomic Chair,Office Supplies,North,4,6999,27996
6507,2025-10-12,CUST1050,Bluetooth Speaker,Electronics,South,8,1999,15992
6508,2025-10-13,CUST1243,Winter Jacket,Apparel,East,3,3299,9897
6509,2025-10-13,CUST1165,Whiteboard,Office Supplies,South,7,1499,10493
6510,2025-10-14,CUST1347,Electric Kettle,Home & Kitchen,North,2,999,1998
6511,2025-10-14,CUST1053,LED Desk Lamp,Office Supplies,West,2,1199,2398
6512,2025-10-14,CUST1042,Blender,Home & Kitchen,South,7,1799,12593
6513,2025-10-14,CUST1351,Whiteboard,Office Supplies,West,3,1499,4497
6514,2025-10-14,CUST1237,Whiteboard,Office Supplies,South,5,1499,7495
6515,2025-10-15,CUST1114,Blender,Home & Kitchen,East,4,1799,7196
6516,2025-10-15,CUST1257,Non-Stick Pan Set,Home & Kitchen,West,8,2299,18392
6517,2025-10-16,CUST1176,Coffee Maker,Home & Kitchen,South,6,2999,17994
6518,2025-10-16,CUST1060,Wireless Earbuds,Electronics,East,8,1499,11992
6519,2025-10-16,CUST1000,Non-Stick Pan Set,Home & Kitchen,West,7,2299,16093
6520,2025-10-16,CUST1266,USB-C Hub,Electronics,North,7,1299,9093
6521,2025-10-16,CUST1103,Air Fryer,Home & Kitchen,South,6,4499,26994
6522,2025-10-17,CUST1332,Denim Jacket,Apparel,East,4,1999,7996
6523,2025-10-17,CUST1127,Denim Jacket,Apparel,North,6,1999,11994
6524,2025-10-17,CUST1007,Wireless Earbuds,Electronics,East,2,1499,2998
6525,2025-10-17,CUST1382,Laptop Stand,Electronics,West,8,899,7192
6526,2025-10-17,CUST1072,Running Shoes,Apparel,West,1,2499,2499
6527,2025-10-18,CUST1392,Desk Organizer,Office Supplies,East,8,799,6392
6528,2025-10-18,CUST1178,Smart Watch,Electronics,East,1,3499,3499
6529,2025-10-18,CUST1002,Wireless Earbuds,Electronics,West,7,1499,10493
6530,2025-10-19,CUST1137,Notebook Pack,Office Supplies,North,1,249,249
6531,2025-10-19,CUST1202,Notebook Pack,Office Supplies,South,4,249,996
6532,2025-10-20,CUST1352,Sports Cap,Apparel,North,7,399,2793
6533,2025-10-20,CUST1042,Electric Kettle,Home & Kitchen,North,3,999,2997
6534,2025-10-21,CUST1174,Coffee Maker,Home & Kitchen,East,7,2999,20993
6535,2025-10-21,CUST1340,Smart Watch,Electronics,West,3,3499,10497
6536,2025-10-21,CUST1266,Ergonomic Chair,Office Supplies,East,1,6999,6999
6537,2025-10-22,CUST1381,Winter Jacket,Apparel,South,8,3299,26392
6538,2025-10-22,CUST1173,Blender,Home & Kitchen,North,7,1799,12593
6539,2025-10-22,CUST1039,Non-Stick Pan Set,Home & Kitchen,West,2,2299,4598
6540,2025-10-23,CUST1248,Smart Watch,Electronics,North,1,3499,3499
6541,2025-10-23,CUST1105,USB-C Hub,Electronics,North,1,1299,1299
6542,2025-10-24,CUST1202,Electric Kettle,Home & Kitchen,West,4,999,3996
6543,2025-10-24,CUST1328,Cotton T-Shirt,Apparel,South,6,599,3594
6544,2025-10-24,CUST1135,Ergonomic Chair,Office Supplies,West,8,6999,55992
6545,2025-10-25,CUST1246,Denim Jacket,Apparel,South,5,1999,9995
6546,2025-10-25,CUST1037,Running Shoes,Apparel,South,2,2499,4998
6547,2025-10-26,CUST1253,Air Fryer,Home & Kitchen,South,3,4499,13497
6548,2025-10-26,CUST1187,USB-C Hub,Electronics,East,7,1299,9093
6549,2025-10-26,CUST1133,Non-Stick Pan Set,Home & Kitchen,North,4,2299,9196
6550,2025-10-27,CUST1184,Non-Stick Pan Set,Home & Kitchen,East,6,2299,13794
6551,2025-10-27,CUST1258,Denim Jacket,Apparel,North,5,1999,9995
6552,2025-10-27,CUST1041,Notebook Pack,Office Supplies,South,8,249,1992
6553,2025-10-27,CUST1069,Ergonomic Chair,Office Supplies,West,2,6999,13998
6554,2025-10-28,CUST1094,Wireless Earbuds,Electronics,East,4,1499,5996
6555,2025-10-28,CUST1336,LED Desk Lamp,Office Supplies,North,1,1199,1199
6556,2025-10-28,CUST1038,Electric Kettle,Home & Kitchen,East,2,999,1998
6557,2025-10-28,CUST1059,Non-Stick Pan Set,Home & Kitchen,East,4,2299,9196
6558,2025-10-28,CUST1133,Desk Organizer,Office Supplies,South,7,799,5593
6559,2025-10-29,CUST1195,Ergonomic Chair,Office Supplies,East,7,6999,48993
6560,2025-10-29,CUST1083,Laptop Stand,Electronics,South,3,899,2697
6561,2025-10-30,CUST1252,Coffee Maker,Home & Kitchen,South,3,2999,8997
6562,2025-10-30,CUST1075,Coffee Maker,Home & Kitchen,South,7,2999,20993
6563,2025-10-30,CUST1355,Laptop Stand,Electronics,East,6,899,5394
6564,2025-10-30,CUST1302,Bluetooth Speaker,Electronics,North,1,1999,1999
6565,2025-10-31,CUST1053,USB-C Hub,Electronics,North,6,1299,7794
6566,2025-10-31,CUST1271,Electric Kettle,Home & Kitchen,West,6,999,5994
6567,2025-11-01,CUST1286,LED Desk Lamp,Office Supplies,West,3,1199,3597
6568,2025-11-01,CUST1110,Smart Watch,Electronics,South,3,3499,10497
6569,2025-11-01,CUST1220,Whiteboard,Office Supplies,South,8,1499,11992
6570,2025-11-01,CUST1218,Air Fryer,Home & Kitchen,West,7,4499,31493
6571,2025-11-01,CUST1377,Cotton T-Shirt,Apparel,West,5,599,2995
6572,2025-11-01,CUST1254,Notebook Pack,Office Supplies,West,6,249,1494
6573,2025-11-02,CUST1152,Ergonomic Chair,Office Supplies,East,2,6999,13998
6574,2025-11-02,CUST1036,Whiteboard,Office Supplies,North,3,1499,4497
6575,2025-11-02,CUST1244,Whiteboard,Office Supplies,East,5,1499,7495
6576,2025-11-03,CUST1234,LED Desk Lamp,Office Supplies,South,1,1199,1199
6577,2025-11-03,CUST1076,Smart Watch,Electronics,East,6,3499,20994
6578,2025-11-03,CUST1252,Cotton T-Shirt,Apparel,West,1,599,599
6579,2025-11-03,CUST1188,Coffee Maker,Home & Kitchen,South,4,2999,11996
6580,2025-11-03,CUST1066,Desk Organizer,Office Supplies,West,8,799,6392
6581,2025-11-03,CUST1171,USB-C Hub,Electronics,South,1,1299,1299
6582,2025-11-04,CUST1213,Smart Watch,Electronics,East,8,3499,27992
6583,2025-11-04,CUST1103,Winter Jacket,Apparel,East,5,3299,16495
6584,2025-11-04,CUST1138,Coffee Maker,Home & Kitchen,West,3,2999,8997
6585,2025-11-04,CUST1107,LED Desk Lamp,Office Supplies,North,8,1199,9592
6586,2025-11-05,CUST1036,LED Desk Lamp,Office Supplies,East,2,1199,2398
6587,2025-11-05,CUST1114,Smart Watch,Electronics,West,8,3499,27992
6588,2025-11-05,CUST1131,Laptop Stand,Electronics,East,3,899,2697
6589,2025-11-06,CUST1357,Air Fryer,Home & Kitchen,South,4,4499,17996
6590,2025-11-06,CUST1114,LED Desk Lamp,Office Supplies,South,8,1199,9592
6591,2025-11-06,CUST1055,Winter Jacket,Apparel,North,7,3299,23093
6592,2025-11-06,CUST1054,Denim Jacket,Apparel,East,5,1999,9995
6593,2025-11-06,CUST1122,Smart Watch,Electronics,South,3,3499,10497
6594,2025-11-06,CUST1004,Ergonomic Chair,Office Supplies,West,3,6999,20997
6595,2025-11-06,CUST1158,Electric Kettle,Home & Kitchen,East,5,999,4995
6596,2025-11-07,CUST1117,Winter Jacket,Apparel,North,7,3299,23093
6597,2025-11-07,CUST1131,Winter Jacket,Apparel,South,2,3299,6598
6598,2025-11-07,CUST1230,Coffee Maker,Home & Kitchen,South,3,2999,8997
6599,2025-11-08,CUST1265,Winter Jacket,Apparel,East,7,3299,23093
6600,2025-11-08,CUST1143,Coffee Maker,Home & Kitchen,South,7,2999,20993
6601,2025-11-08,CUST1048,USB-C Hub,Electronics,West,2,1299,2598
6602,2025-11-09,CUST1379,Ergonomic Chair,Office Supplies,South,2,6999,13998
6603,2025-11-09,CUST1165,Coffee Maker,Home & Kitchen,North,2,2999,5998
6604,2025-11-09,CUST1050,Laptop Stand,Electronics,East,1,899,899
6605,2025-11-10,CUST1167,Laptop Stand,Electronics,West,2,899,1798
6606,2025-11-10,CUST1204,Running Shoes,Apparel,North,2,2499,4998
6607,2025-11-10,CUST1134,Running Shoes,Apparel,South,1,2499,2499
6608,2025-11-10,CUST1320,Cotton T-Shirt,Apparel,North,8,599,4792
6609,2025-11-11,CUST1110,Notebook Pack,Office Supplies,South,3,249,747
6610,2025-11-11,CUST1319,USB-C Hub,Electronics,South,1,1299,1299
6611,2025-11-11,CUST1134,Wireless Earbuds,Electronics,South,5,1499,7495
6612,2025-11-11,CUST1172,Air Fryer,Home & Kitchen,North,4,4499,17996
6613,2025-11-12,CUST1314,Electric Kettle,Home & Kitchen,South,7,999,6993
6614,2025-11-12,CUST1113,Wireless Earbuds,Electronics,North,3,1499,4497
6615,2025-11-12,CUST1147,Wireless Earbuds,Electronics,North,5,1499,7495
6616,2025-11-13,CUST1016,Desk Organizer,Office Supplies,West,4,799,3196
6617,2025-11-13,CUST1029,USB-C Hub,Electronics,West,6,1299,7794
6618,2025-11-13,CUST1308,Whiteboard,Office Supplies,West,7,1499,10493
6619,2025-11-13,CUST1298,Air Fryer,Home & Kitchen,East,8,4499,35992
6620,2025-11-13,CUST1259,Bluetooth Speaker,Electronics,North,5,1999,9995
6621,2025-11-13,CUST1239,Sports Cap,Apparel,West,2,399,798
6622,2025-11-13,CUST1066,Running Shoes,Apparel,East,1,2499,2499
6623,2025-11-14,CUST1182,Whiteboard,Office Supplies,South,6,1499,8994
6624,2025-11-14,CUST1347,Denim Jacket,Apparel,East,6,1999,11994
6625,2025-11-14,CUST1300,Blender,Home & Kitchen,North,1,1799,1799
6626,2025-11-14,CUST1315,Smart Watch,Electronics,East,8,3499,27992
6627,2025-11-15,CUST1186,Denim Jacket,Apparel,West,4,1999,7996
6628,2025-11-15,CUST1059,Laptop Stand,Electronics,North,4,899,3596
6629,2025-11-15,CUST1327,Running Shoes,Apparel,East,8,2499,19992
6630,2025-11-15,CUST1240,LED Desk Lamp,Office Supplies,West,1,1199,1199
6631,2025-11-15,CUST1237,Cotton T-Shirt,Apparel,North,1,599,599
6632,2025-11-15,CUST1164,Whiteboard,Office Supplies,North,6,1499,8994
6633,2025-11-16,CUST1260,USB-C Hub,Electronics,North,8,1299,10392
6634,2025-11-16,CUST1044,Denim Jacket,Apparel,South,7,1999,13993
6635,2025-11-16,CUST1305,Smart Watch,Electronics,West,2,3499,6998
6636,2025-11-16,CUST1231,Wireless Earbuds,Electronics,West,1,1499,1499
6637,2025-11-17,CUST1347,Smart Watch,Electronics,North,2,3499,6998
6638,2025-11-17,CUST1137,Coffee Maker,Home & Kitchen,North,8,2999,23992
6639,2025-11-17,CUST1093,Desk Organizer,Office Supplies,South,6,799,4794
6640,2025-11-17,CUST1285,Wireless Earbuds,Electronics,North,8,1499,11992
6641,2025-11-18,CUST1076,Denim Jacket,Apparel,East,8,1999,15992
6642,2025-11-18,CUST1393,Bluetooth Speaker,Electronics,South,2,1999,3998
6643,2025-11-18,CUST1184,USB-C Hub,Electronics,West,8,1299,10392
6644,2025-11-19,CUST1252,Denim Jacket,Apparel,South,6,1999,11994
6645,2025-11-19,CUST1235,Cotton T-Shirt,Apparel,South,5,599,2995
6646,2025-11-19,CUST1082,Desk Organizer,Office Supplies,South,3,799,2397
6647,2025-11-20,CUST1034,Desk Organizer,Office Supplies,West,5,799,3995
6648,2025-11-20,CUST1395,Notebook Pack,Office Supplies,East,5,249,1245
6649,2025-11-20,CUST1248,Wireless Earbuds,Electronics,North,3,1499,4497
6650,2025-11-20,CUST1246,Running Shoes,Apparel,West,4,2499,9996
6651,2025-11-20,CUST1065,Air Fryer,Home & Kitchen,West,5,4499,22495
6652,2025-11-20,CUST1252,Running Shoes,Apparel,West,3,2499,7497
6653,2025-11-21,CUST1020,Smart Watch,Electronics,West,5,3499,17495
6654,2025-11-21,CUST1250,Smart Watch,Electronics,South,4,3499,13996
6655,2025-11-21,CUST1333,Winter Jacket,Apparel,North,3,3299,9897
6656,2025-11-21,CUST1130,Cotton T-Shirt,Apparel,South,1,599,599
6657,2025-11-21,CUST1284,Desk Organizer,Office Supplies,East,2,799,1598
6658,2025-11-21,CUST1279,Winter Jacket,Apparel,West,8,3299,26392
6659,2025-11-21,CUST1037,Wireless Earbuds,Electronics,East,3,1499,4497
6660,2025-11-22,CUST1343,Desk Organizer,Office Supplies,South,1,799,799
6661,2025-11-22,CUST1141,Running Shoes,Apparel,East,4,2499,9996
6662,2025-11-22,CUST1148,Wireless Earbuds,Electronics,East,2,1499,2998
6663,2025-11-23,CUST1141,Ergonomic Chair,Office Supplies,East,1,6999,6999
6664,2025-11-23,CUST1199,Air Fryer,Home & Kitchen,South,7,4499,31493
6665,2025-11-23,CUST1269,Sports Cap,Apparel,East,6,399,2394
6666,2025-11-24,CUST1252,Air Fryer,Home & Kitchen,North,2,4499,8998
6667,2025-11-24,CUST1007,Blender,Home & Kitchen,West,4,1799,7196
6668,2025-11-24,CUST1287,Air Fryer,Home & Kitchen,East,3,4499,13497
6669,2025-11-24,CUST1181,Blender,Home & Kitchen,South,4,1799,7196
6670,2025-11-24,CUST1173,LED Desk Lamp,Office Supplies,South,2,1199,2398
6671,2025-11-24,CUST1148,Winter Jacket,Apparel,South,8,3299,26392
6672,2025-11-25,CUST1167,Wireless Earbuds,Electronics,West,2,1499,2998
6673,2025-11-25,CUST1187,Blender,Home & Kitchen,West,2,1799,3598
6674,2025-11-25,CUST1283,Non-Stick Pan Set,Home & Kitchen,West,5,2299,11495
6675,2025-11-26,CUST1271,Coffee Maker,Home & Kitchen,South,2,2999,5998
6676,2025-11-26,CUST1030,Whiteboard,Office Supplies,North,7,1499,10493
6677,2025-11-26,CUST1133,Air Fryer,Home & Kitchen,South,7,4499,31493
6678,2025-11-26,CUST1364,Laptop Stand,Electronics,West,7,899,6293
6679,2025-11-26,CUST1031,Winter Jacket,Apparel,East,4,3299,13196
6680,2025-11-26,CUST1099,Electric Kettle,Home & Kitchen,East,6,999,5994
6681,2025-11-26,CUST1092,Smart Watch,Electronics,East,5,3499,17495
6682,2025-11-27,CUST1143,Blender,Home & Kitchen,North,8,1799,14392
6683,2025-11-27,CUST1114,Desk Organizer,Office Supplies,East,8,799,6392
6684,2025-11-27,CUST1215,Sports Cap,Apparel,West,2,399,798
6685,2025-11-27,CUST1075,Running Shoes,Apparel,West,6,2499,14994
6686,2025-11-27,CUST1338,Electric Kettle,Home & Kitchen,South,6,999,5994
6687,2025-11-27,CUST1093,Coffee Maker,Home & Kitchen,South,8,2999,23992
6688,2025-11-27,CUST1042,Electric Kettle,Home & Kitchen,East,2,999,1998
6689,2025-11-28,CUST1378,LED Desk Lamp,Office Supplies,West,2,1199,2398
6690,2025-11-28,CUST1059,Winter Jacket,Apparel,East,2,3299,6598
6691,2025-11-28,CUST1191,Laptop Stand,Electronics,North,5,899,4495
6692,2025-11-28,CUST1010,Sports Cap,Apparel,East,4,399,1596
6693,2025-11-28,CUST1191,Air Fryer,Home & Kitchen,South,8,4499,35992
